"Official.Name","n","LONGITUDE","LATITUDE","College.Univ","X","X.1","Player","Year","Rnd","Pos"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Jeff King",2006,5,"TE"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Kyshoen Jarrett",2015,6,"SS"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Jayron Hosley",2012,3,"DB"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Justin Harper",2008,7,"WR"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Justin Hamilton",2006,7,"RB"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Cody Grimm",2010,7,"DB"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Eric Green",2005,3,"DB"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Laurence Gibson",2015,7,"T"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Vincent Fuller",2005,4,"DB"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Kyle Fuller",2014,1,"DB"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Corey Fuller",2013,6,"WR"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Brandon Frye",2007,5,"T"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Brandon Flowers",2008,2,"DB"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Antone Exum",2014,6,"DB"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Chris Ellis",2008,3,"DE"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Danny Coale",2012,5,"WR"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","David Clowney",2007,5,"WR"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Kam Chancellor",2010,5,"DB"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Roc Carmichael",2011,4,"DB"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Duane Brown",2008,1,"T"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","James Anderson",2006,3,"LB"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Xavier Adibi",2008,4,"LB"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Brent Bowden",2010,6,"P"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Jimmy Martin",2006,7,"C"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Cedric Humes",2006,7,"RB"
"Virginia Polytechnic Institute and State University",96,"-80.423229","37.228572","Virginia Tech",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Virginia_Tech_Hokies_logo.svg/260px-Virginia_Tech_Hokies_logo.svg.png","Jon Dunn",2005,7,"T"
"Virginia State University",2,"-77.419886","37.236453","Virginia St.",NA,"https://upload.wikimedia.org/wikipedia/en/1/11/VSUTrojans.png",NA,NA,NA,NA
"Virginia Union University",2,"-77.450954","37.561864","Virginia Union",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/7/74/VUUPanthers.png/220px-VUUPanthers.png",NA,NA,NA,NA
"Wake Forest University",34,"-80.279004","36.135301","Wake Forest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Wake_Forest_University_Athletic_logo.svg/150px-Wake_Forest_University_Athletic_logo.svg.png","Kyle Wilber",2012,4,"LB"
"Wake Forest University",34,"-80.279004","36.135301","Wake Forest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Wake_Forest_University_Athletic_logo.svg/150px-Wake_Forest_University_Athletic_logo.svg.png","Steve Vallos",2007,7,"G"
"Wake Forest University",34,"-80.279004","36.135301","Wake Forest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Wake_Forest_University_Athletic_logo.svg/150px-Wake_Forest_University_Athletic_logo.svg.png","Jeremy Thompson",2008,4,"DE"
"Wake Forest University",34,"-80.279004","36.135301","Wake Forest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Wake_Forest_University_Athletic_logo.svg/150px-Wake_Forest_University_Athletic_logo.svg.png","Ryan Plackemeier",2006,7,"P"
"Wake Forest University",34,"-80.279004","36.135301","Wake Forest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Wake_Forest_University_Athletic_logo.svg/150px-Wake_Forest_University_Athletic_logo.svg.png","Kenny Moore",2008,5,"WR"
"Wake Forest University",34,"-80.279004","36.135301","Wake Forest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Wake_Forest_University_Athletic_logo.svg/150px-Wake_Forest_University_Athletic_logo.svg.png","Joe Looney",2012,4,"G"
"Wake Forest University",34,"-80.279004","36.135301","Wake Forest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Wake_Forest_University_Athletic_logo.svg/150px-Wake_Forest_University_Athletic_logo.svg.png","Eric King",2005,5,"DB"
"Wake Forest University",34,"-80.279004","36.135301","Wake Forest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Wake_Forest_University_Athletic_logo.svg/150px-Wake_Forest_University_Athletic_logo.svg.png","Steve Justice",2008,6,"C"
"Wake Forest University",34,"-80.279004","36.135301","Wake Forest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Wake_Forest_University_Athletic_logo.svg/150px-Wake_Forest_University_Athletic_logo.svg.png","Kevin Johnson",2015,1,"CB"
"Wake Forest University",34,"-80.279004","36.135301","Wake Forest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Wake_Forest_University_Athletic_logo.svg/150px-Wake_Forest_University_Athletic_logo.svg.png","Chris Givens",2012,4,"WR"
"Wake Forest University",34,"-80.279004","36.135301","Wake Forest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Wake_Forest_University_Athletic_logo.svg/150px-Wake_Forest_University_Athletic_logo.svg.png","Brandon Ghee",2010,3,"DB"
"Wake Forest University",34,"-80.279004","36.135301","Wake Forest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Wake_Forest_University_Athletic_logo.svg/150px-Wake_Forest_University_Athletic_logo.svg.png","Josh Gattis",2007,5,"DB"
"Wake Forest University",34,"-80.279004","36.135301","Wake Forest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Wake_Forest_University_Athletic_logo.svg/150px-Wake_Forest_University_Athletic_logo.svg.png","Chris DeGeare",2010,5,"G"
"Wake Forest University",34,"-80.279004","36.135301","Wake Forest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Wake_Forest_University_Athletic_logo.svg/150px-Wake_Forest_University_Athletic_logo.svg.png","Michael Campanaro",2014,7,"WR"
"Wake Forest University",34,"-80.279004","36.135301","Wake Forest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Wake_Forest_University_Athletic_logo.svg/150px-Wake_Forest_University_Athletic_logo.svg.png","Josh Bush",2012,6,"DB"
"Wake Forest University",34,"-80.279004","36.135301","Wake Forest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Wake_Forest_University_Athletic_logo.svg/150px-Wake_Forest_University_Athletic_logo.svg.png","Tommy Bohanon",2013,7,"RB"
"Wake Technical Community College",1,"-78.706126","35.650151","Wake Technical CC",NA,"https://upload.wikimedia.org/wikipedia/en/2/25/Wake_Tech_Logo.png",NA,NA,NA,NA
"Washburn University",3,"-95.702325","39.034977","Washburn",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Washburn_University_Athletics_logo.svg/200px-Washburn_University_Athletics_logo.svg.png","Cary Williams",2008,7,"DB"
"Washburn University",3,"-95.702325","39.034977","Washburn",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Washburn_University_Athletics_logo.svg/200px-Washburn_University_Athletics_logo.svg.png","Trey Lewis",2007,6,"DT"
"Washington State University",58,"-117.158168","46.730448","Washington St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Washington_State_Cougars_logo.svg/160px-Washington_State_Cougars_logo.svg.png","Marquess Wilson",2013,7,"WR"
"Washington State University",58,"-117.158168","46.730448","Washington St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Washington_State_Cougars_logo.svg/160px-Washington_State_Cougars_logo.svg.png","Zachary Williams",2011,6,"OL"
"Washington State University",58,"-117.158168","46.730448","Washington St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Washington_State_Cougars_logo.svg/160px-Washington_State_Cougars_logo.svg.png","Karl Paymah",2005,3,"DB"
"Washington State University",58,"-117.158168","46.730448","Washington St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Washington_State_Cougars_logo.svg/160px-Washington_State_Cougars_logo.svg.png","Vince Mayle",2015,4,"WR"
"Washington State University",58,"-117.158168","46.730448","Washington St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Washington_State_Cougars_logo.svg/160px-Washington_State_Cougars_logo.svg.png","Jason Hill",2007,3,"WR"
"Washington State University",58,"-117.158168","46.730448","Washington St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Washington_State_Cougars_logo.svg/160px-Washington_State_Cougars_logo.svg.png","Jerome Harrison",2006,5,"RB"
"Washington State University",58,"-117.158168","46.730448","Washington St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Washington_State_Cougars_logo.svg/160px-Washington_State_Cougars_logo.svg.png","Eric Frampton",2007,5,"DB"
"Washington State University",58,"-117.158168","46.730448","Washington St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Washington_State_Cougars_logo.svg/160px-Washington_State_Cougars_logo.svg.png","Xavier Cooper",2015,3,"DT"
"Washington State University",58,"-117.158168","46.730448","Washington St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Washington_State_Cougars_logo.svg/160px-Washington_State_Cougars_logo.svg.png","Deone Bucannon",2014,1,"DB"
"Washington State University",58,"-117.158168","46.730448","Washington St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Washington_State_Cougars_logo.svg/160px-Washington_State_Cougars_logo.svg.png","Alex Brink",2008,7,"QB"
"Washington State University",58,"-117.158168","46.730448","Washington St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Washington_State_Cougars_logo.svg/160px-Washington_State_Cougars_logo.svg.png","Hamza Abdullah",2005,7,"DB"
"Washington State University",58,"-117.158168","46.730448","Washington St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Washington_State_Cougars_logo.svg/160px-Washington_State_Cougars_logo.svg.png","Calvin Armstrong",2005,6,"T"
"Wayne State College",1,"-97.014241","42.241612","Wayne State (NE)",NA,"https://upload.wikimedia.org/wikipedia/en/4/4b/WayneStWildcats.png",NA,NA,NA,NA
"Weber State University",9,"-111.948388","41.192021","Weber St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Weber_State_Wildcats_logo.svg/200px-Weber_State_Wildcats_logo.svg.png","Tim Toone",2010,7,"WR"
"Weber State University",9,"-111.948388","41.192021","Weber St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Weber_State_Wildcats_logo.svg/200px-Weber_State_Wildcats_logo.svg.png","Paul McQuistan",2006,3,"T"
"Weber State University",9,"-111.948388","41.192021","Weber St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Weber_State_Wildcats_logo.svg/200px-Weber_State_Wildcats_logo.svg.png","Pat McQuistan",2006,7,"T"
"Weber State University",9,"-111.948388","41.192021","Weber St.",NA,"https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Weber_State_Wildcats_logo.svg/200px-Weber_State_Wildcats_logo.svg.png","David Hale",2008,4,"T"
"West Chester University of Pennsylvania",3,"-75.594631","39.949084","West Chester",NA,"https://upload.wikimedia.org/wikipedia/en/e/e4/WCUGoldenRams.PNG",NA,NA,NA,NA
"West Texas A & M University",4,"-101.9158","34.981996","West Texas A&M",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/West_Texas_A%26M_Athletics_logo.svg/200px-West_Texas_A%26M_Athletics_logo.svg.png","J'Marcus Webb",2010,7,"T"
"West Texas A & M University",4,"-101.9158","34.981996","West Texas A&M",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/West_Texas_A%26M_Athletics_logo.svg/200px-West_Texas_A%26M_Athletics_logo.svg.png","Eugene Sims",2010,6,"DE"
"West Virginia University",71,"-79.953926","39.63468","West Virginia",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/West_Virginia_Flying_WV_logo.svg/175px-West_Virginia_Flying_WV_logo.svg.png","Kevin White",2015,1,"WR"
"West Virginia University",71,"-79.953926","39.63468","West Virginia",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/West_Virginia_Flying_WV_logo.svg/175px-West_Virginia_Flying_WV_logo.svg.png","J.T. Thomas",2011,6,"LB"
"West Virginia University",71,"-79.953926","39.63468","West Virginia",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/West_Virginia_Flying_WV_logo.svg/175px-West_Virginia_Flying_WV_logo.svg.png","Keith Tandy",2012,6,"DB"
"West Virginia University",71,"-79.953926","39.63468","West Virginia",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/West_Virginia_Flying_WV_logo.svg/175px-West_Virginia_Flying_WV_logo.svg.png","Geno Smith",2013,2,"QB"
"West Virginia University",71,"-79.953926","39.63468","West Virginia",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/West_Virginia_Flying_WV_logo.svg/175px-West_Virginia_Flying_WV_logo.svg.png","Steve Slaton",2008,3,"RB"
"West Virginia University",71,"-79.953926","39.63468","West Virginia",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/West_Virginia_Flying_WV_logo.svg/175px-West_Virginia_Flying_WV_logo.svg.png","Charles Sims",2014,3,"RB"
"West Virginia University",71,"-79.953926","39.63468","West Virginia",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/West_Virginia_Flying_WV_logo.svg/175px-West_Virginia_Flying_WV_logo.svg.png","Owen Schmitt",2008,5,"FB"
"West Virginia University",71,"-79.953926","39.63468","West Virginia",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/West_Virginia_Flying_WV_logo.svg/175px-West_Virginia_Flying_WV_logo.svg.png","Robert Sands",2011,5,"DB"
"West Virginia University",71,"-79.953926","39.63468","West Virginia",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/West_Virginia_Flying_WV_logo.svg/175px-West_Virginia_Flying_WV_logo.svg.png","Shaquille Riddick",2015,5,"DE"
"West Virginia University",71,"-79.953926","39.63468","West Virginia",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/West_Virginia_Flying_WV_logo.svg/175px-West_Virginia_Flying_WV_logo.svg.png","Chris Neild",2011,7,"DT"
"West Virginia University",71,"-79.953926","39.63468","West Virginia",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/West_Virginia_Flying_WV_logo.svg/175px-West_Virginia_Flying_WV_logo.svg.png","Ryan Mundy",2008,6,"DB"
"West Virginia University",71,"-79.953926","39.63468","West Virginia",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/West_Virginia_Flying_WV_logo.svg/175px-West_Virginia_Flying_WV_logo.svg.png","Rasheed Marshall",2005,5,"WR"
