Player_Id,Year,Rnd,Pick,Tm,Player,Pos,Position.Standard,First4AV,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Pass_Att,Pass_Yds,Pass_TD,Pass_Int,Rush_Att,Rush_Yds,Rush_TDs,Rec,Rec_Yds,Rec_Tds,Tkl,Def_Int,Sk,Official.Name,LONGITUDE,LATITUDE
PatrJo00,2011,3,88,NOR,Johnny Patrick,DB,DB,4,23,2013,0,0,0,4,2,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1,1.5,University of Louisville,-85.758843,38.215752
ParkDe01,2015,1,14,MIA,DeVante Parker,WR,WR,3,22,2016,0,0,0,3,3,24,NA,NA,NA,NA,NA,NA,NA,NA,64,979,5,NA,NA,,University of Louisville,-85.758843,38.215752
OkoyAm99,2007,1,10,HOU,Amobi Okoye,DT,DT,25,20,2012,0,0,4,24,21,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,16,University of Louisville,-85.758843,38.215752
ObenRo20,1996,3,66,NYG,Roman Oben,T,T,27,23,2007,0,0,9,51,20,143,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,,University of Louisville,-85.758843,38.215752
MounDe00,2015,6,177,TEN,Deiontrez Mount,OLB,LB,0,22,2015,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,University of Louisville,-85.758843,38.215752
MoreFr00,2000,4,115,KAN,Frank Moreau,RB,RB,1,24,2001,0,0,0,1,1,14,NA,NA,NA,NA,NA,75,206,5,0,0,0,NA,NA,,University of Louisville,-85.758843,38.215752
MillJo04,2015,3,81,BUF,John Miller,G,G,5,22,2016,0,0,2,5,5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Louisville,-85.758843,38.215752
McCuRo20,2005,5,154,WAS,Robert McCune,LB,LB,0,26,2008,0,0,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,,University of Louisville,-85.758843,38.215752
McClTy20,1997,4,118,BAL,Tyrus McCloud,LB,LB,2,22,1998,0,0,0,2,2,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,,University of Louisville,-85.758843,38.215752
MaulLo00,2015,3,82,NYJ,Lorenzo Mauldin,OLB,LB,2,22,2016,0,0,0,2,2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1,6.5,University of Louisville,-85.758843,38.215752
MadiSa00,1997,2,44,MIA,Sam Madison,DB,DB,64,23,2008,2,4,10,88,78,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377,38,2,University of Louisville,-85.758843,38.215752
JohnJo04,1994,1,13,NOR,Joe Johnson,DE,DE,37,22,2003,0,2,7,50,46,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,NA,52.5,University of Louisville,-85.758843,38.215752
JohnBr20,2006,5,142,ARI,Brandon Johnson,LB,LB,11,23,2012,0,0,1,13,0,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,3,3.5,University of Louisville,-85.758843,38.215752
HolmRa20,2001,6,179,SFO,Rashad Holman,DB,DB,4,23,2003,0,0,0,4,4,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,2,,University of Louisville,-85.758843,38.215752
HollGe00,2015,7,239,PIT,Gerod Holliman,FS,DB,0,21,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Louisville,-85.758843,38.215752
GiacBr20,2008,5,150,GNB,Breno Giacomini,T,T,12,23,2016,0,0,5,29,0,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Louisville,-85.758843,38.215752
GayxWi99,2007,5,170,PIT,William Gay,DB,DB,20,22,2016,0,0,5,38,32,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439,12,7,University of Louisville,-85.758843,38.215752
GateLi00,2005,7,236,BUF,Lionel Gates,RB,RB,0,23,2007,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Louisville,-85.758843,38.215752
GainCh00,2015,6,189,CLE,Charles Gaines,CB,DB,1,22,2015,0,0,0,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,,University of Louisville,-85.758843,38.215752
DumeEl20,2006,4,126,DEN,Elvis Dumervil,DE,DE,29,22,2016,2,5,6,65,44,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,1,96,University of Louisville,-85.758843,38.215752
DuboB.00,2015,6,193,MIN,B.J. Dubose,DE,DE,0,23,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Louisville,-85.758843,38.215752
DougHa00,2008,3,84,ATL,Harry Douglas,WR,WR,17,24,2016,0,0,2,30,28,111,NA,NA,NA,NA,NA,18,65,1,301,3634,10,6,NA,,University of Louisville,-85.758843,38.215752
ChriGe00,2015,7,256,ARI,Gerald Christian,TE,TE,0,24,2016,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Louisville,-85.758843,38.215752
CampAl21,1996,5,167,DAL,Alan Campos,LB,LB,1,23,1996,0,0,0,1,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,,University of Louisville,-85.758843,38.215752
BushMi00,2007,4,100,OAK,Michael Bush,RB,RB,24,23,2013,0,0,1,24,20,89,1,3,8,0,0,809,3250,29,104,1010,2,2,NA,,University of Louisville,-85.758843,38.215752
BrowPr00,2014,3,73,BUF,Preston Brown,LB,LB,17,21,2016,0,0,3,17,17,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,3,1,University of Louisville,-85.758843,38.215752
BrowJa04,2015,3,72,STL,Jamon Brown,T,T,3,22,2016,0,0,0,3,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Louisville,-85.758843,38.215752
BrohBr00,2008,2,56,GNB,Brian Brohm,QB,QB,0,23,2010,0,0,0,0,NA,3,27,52,252,0,5,3,-3,0,NA,NA,NA,NA,NA,,University of Louisville,-85.758843,38.215752
BridTe00,2014,1,32,MIN,Teddy Bridgewater,QB,QB,22,21,2015,0,1,2,22,22,29,551,849,6150,28,21,91,401,4,NA,NA,NA,1,NA,,University of Louisville,-85.758843,38.215752
BranDe00,2002,2,65,NWE,Deion Branch,WR,WR,33,23,2012,0,0,8,52,40,140,0,0,0,0,0,8,33,0,518,6644,39,23,NA,,University of Louisville,-85.758843,38.215752
BarnGa01,2008,5,141,CAR,Gary Barnidge,TE,TE,3,23,2016,0,1,3,11,3,119,NA,NA,NA,NA,NA,NA,NA,NA,162,2103,13,6,NA,,University of Louisville,-85.758843,38.215752
AsheJa00,1995,5,137,WAS,Jamie Asher,TE,TE,13,22,1998,0,0,3,12,12,48,NA,NA,NA,NA,NA,NA,NA,NA,133,1421,5,NA,NA,,University of Louisville,-85.758843,38.215752
,2005,4,121,CAR,Stefan Lefors,QB,QB,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Louisville,-85.758843,38.215752
,2005,7,253,TAM,J.R. Russell,WR,WR,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,University of Louisville,-85.758843,38.215752
ZingKe20,2008,7,232,ATL,Keith Zinger,TE,TE,0,23,2009,0,0,0,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,,Louisiana State University-System Office,-91.169552,30.414805
YounRo21,1995,3,85,NYG,Rodney Young,DB,DB,3,22,1998,0,0,0,3,3,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,,Louisiana State University-System Office,-91.169552,30.414805
WrotCl20,2006,3,68,STL,Claude Wroten,DT,DT,2,23,2007,0,0,0,2,2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,1.5,Louisiana State University-System Office,-91.169552,30.414805
WrigJa03,2014,7,239,CIN,James Wright,WR,WR,1,22,2016,0,0,0,1,1,19,NA,NA,NA,NA,NA,5,24,0,11,141,0,6,NA,,Louisiana State University-System Office,-91.169552,30.414805
WoodAl99,2010,4,123,NOR,Al Woods,DT,DT,6,23,2016,0,0,1,9,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,3.5,Louisiana State University-System Office,-91.169552,30.414805
WineBr20,2001,6,164,MIA,Brandon Winey,T,T,3,23,2004,0,0,0,3,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Louisiana State University-System Office,-91.169552,30.414805
WillLo20,2001,7,211,CAR,Louis Williams,C,C,0,22,2002,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Louisiana State University-System Office,-91.169552,30.414805
WillKy20,2006,5,134,BUF,Kyle Williams,DT,DT,40,23,2016,0,4,9,62,62,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,1,39,Louisiana State University-System Office,-91.169552,30.414805
WileCh21,1998,3,62,CAR,Chuck Wiley,DE,DE,12,23,2004,0,0,1,12,7,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,1,6.5,Louisiana State University-System Office,-91.169552,30.414805
WhitAn20,2006,2,55,CIN,Andrew Whitworth,T,T,34,24,2016,1,2,10,78,78,162,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,7,NA,,Louisiana State University-System Office,-91.169552,30.414805
WebsCo20,2005,2,43,NYG,Corey Webster,DB,DB,20,23,2013,0,0,6,33,33,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,20,2,Louisiana State University-System Office,-91.169552,30.414805
WareSp00,2013,6,194,SEA,Spencer Ware,RB,RB,3,21,2016,0,0,0,3,0,22,NA,NA,NA,NA,NA,207,1054,8,28,345,1,NA,NA,,Louisiana State University-System Office,-91.169552,30.414805
WalkDe20,1997,3,75,TEN,Denard Walker,DB,DB,33,24,2005,0,0,7,38,25,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,13,,Louisiana State University-System Office,-91.169552,30.414805
TurnTr01,2014,3,92,CAR,Trai Turner,OL,G,15,21,2016,0,1,3,15,15,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,,Louisiana State University-System Office,-91.169552,30.414805
TaylBr02,2012,3,73,SDG,Brandon Taylor,DB,DB,1,22,2012,0,0,0,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.5,Louisiana State University-System Office,-91.169552,30.414805
StelCr99,2008,4,120,CHI,Craig Steltz,DB,DB,6,22,2013,0,0,0,6,6,77,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,73,1,1,Louisiana State University-System Office,-91.169552,30.414805
SpeaMa21,2005,1,20,DAL,Marcus Spears,DE,DE,31,22,2013,0,0,5,35,34,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,NA,10,Louisiana State University-System Office,-91.169552,30.414805
SimoTh00,2013,5,138,SEA,Tharold Simon,DB,DB,2,22,2016,0,0,0,2,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1,,Louisiana State University-System Office,-91.169552,30.414805
ShepKe00,2011,3,68,BUF,Kelvin Sheppard,LB,LB,20,23,2016,0,0,3,19,8,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,NA,3,Louisiana State University-System Office,-91.169552,30.414805
SavoNi20,1997,6,165,NOR,Nick Savoie,TE,TE,0,24,1997,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,14,0,NA,NA,,Louisiana State University-System Office,-91.169552,30.414805
RussJa00,2007,1,1,OAK,JaMarcus Russell,QB,QB,6,22,2009,0,0,2,6,6,31,354,680,4083,18,23,40,175,1,0,0,0,2,NA,,Louisiana State University-System Office,-91.169552,30.414805
RoyaRo00,2002,5,160,WAS,Robert Royal,TE,TE,5,23,2010,0,0,5,8,1,110,NA,NA,NA,NA,NA,1,-9,0,128,1271,14,6,NA,,Louisiana State University-System Office,-91.169552,30.414805
RomaMa20,2000,2,34,CIN,Mark Roman,DB,DB,17,23,2009,0,0,6,38,9,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438,6,8,Louisiana State University-System Office,-91.169552,30.414805
RilePe00,2010,4,103,WAS,Perry Riley,LB,LB,25,22,2016,0,0,4,27,27,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,3,9.5,Louisiana State University-System Office,-91.169552,30.414805
RidlSt00,2011,3,73,NWE,Stevan Ridley,RB,RB,25,22,2016,0,0,1,24,23,62,NA,NA,NA,NA,NA,688,2914,22,27,144,0,1,NA,,Louisiana State University-System Office,-91.169552,30.414805
ReidEr00,2013,1,18,SFO,Eric Reid,DB,DB,20,21,2016,0,1,4,19,19,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,8,1,Louisiana State University-System Office,-91.169552,30.414805
ReedJo01,2002,2,36,BUF,Josh Reed,WR,WR,20,22,2009,0,0,3,28,28,115,NA,NA,NA,NA,NA,14,57,0,311,3575,10,15,NA,,Louisiana State University-System Office,-91.169552,30.414805
RandRu00,2012,2,63,NYG,Rueben Randle,WR,WR,22,21,2015,0,0,2,21,21,64,NA,NA,NA,NA,NA,NA,NA,NA,188,2644,20,3,NA,,Louisiana State University-System Office,-91.169552,30.414805
PricMa20,1995,6,172,JAX,Marcus Price,T,T,3,23,2004,0,0,0,10,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Louisiana State University-System Office,-91.169552,30.414805
PeteSt20,2004,3,83,DAL,Stephen Peterman,G,G,17,22,2012,0,0,6,37,0,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,,Louisiana State University-System Office,-91.169552,30.414805
PetePa00,2011,1,5,ARI,Patrick Peterson,DB,DB,69,21,2016,3,5,6,63,63,90,1,1,17,0,0,7,34,0,10,64,0,258,19,2,Louisiana State University-System Office,-91.169552,30.414805
OlivMe20,2006,6,197,SFO,Melvin Oliver,DE,DE,6,23,2006,0,0,1,6,6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,1,Louisiana State University-System Office,-91.169552,30.414805
NortGa20,1996,2,53,BUF,Gabe Northern,LB,LB,22,22,2000,0,0,2,21,20,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1,10.5,Louisiana State University-System Office,-91.169552,30.414805
NeviDr00,2011,3,87,IND,Drake Nevis,DT,DT,4,22,2013,0,0,0,4,3,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,1,Louisiana State University-System Office,-91.169552,30.414805
NallCr00,2002,5,164,GNB,Craig Nall,QB,QB,1,23,2007,0,0,0,1,1,7,30,48,402,5,0,10,11,0,NA,NA,NA,NA,NA,,Louisiana State University-System Office,-91.169552,30.414805
MontSa00,2013,3,95,HOU,Sam Montgomery,DE,DE,0,23,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Louisiana State University-System Office,-91.169552,30.414805
MixoKe20,1998,2,49,MIA,Kenny Mixon,DE,DE,29,23,2004,0,0,5,36,22,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,2,18.5,Louisiana State University-System Office,-91.169552,30.414805
MintKe00,2013,2,45,ARI,Kevin Minter,LB,LB,14,22,2016,0,0,2,14,14,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,4,Louisiana State University-System Office,-91.169552,30.414805
MingBa00,2013,1,6,CLE,Barkevious Mingo,LB,LB,11,22,2016,0,0,1,11,11,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,1,7,Louisiana State University-System Office,-91.169552,30.414805
MettZa00,2014,6,178,TEN,Zach Mettenberger,QB,QB,1,23,2015,0,0,0,1,1,14,208,345,2347,12,14,14,12,1,NA,NA,NA,NA,NA,,Louisiana State University-System Office,-91.169552,30.414805
MealRo00,2000,7,252,GNB,Rondell Mealey,RB,RB,2,23,2002,0,0,0,2,2,14,NA,NA,NA,NA,NA,22,73,1,9,76,0,6,NA,,Louisiana State University-System Office,-91.169552,30.414805
McFaAn20,1999,1,15,TAM,Anthony McFarland,DT,DT,28,21,2006,0,0,4,40,36,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,1,22.5,Louisiana State University-System Office,-91.169552,30.414805
McClTo20,1999,7,237,ATL,Todd McClure,C,C,35,22,2012,0,0,12,74,74,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,,Louisiana State University-System Office,-91.169552,30.414805
MawaKe00,1994,2,36,SEA,Kevin Mawae,C,C,44,23,2009,3,8,15,109,14,241,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,NA,,Louisiana State University-System Office,-91.169552,30.414805
MaucMa00,2004,7,225,DEN,Matt Mauck,QB,QB,1,25,2005,0,0,0,1,NA,2,15,27,136,0,1,7,39,0,NA,NA,NA,NA,NA,,Louisiana State University-System Office,-91.169552,30.414805
MathTy00,2013,3,69,ARI,Tyrann Mathieu,DB,DB,17,21,2016,1,1,2,16,16,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,9,2,Louisiana State University-System Office,-91.169552,30.414805
LogaBe00,2013,3,67,PHI,Bennie Logan,DT,DT,18,23,2016,0,0,3,17,17,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,5,Louisiana State University-System Office,-91.169552,30.414805
LeviLa00,2011,7,205,SEA,Lazarius Levingston,DL,DE,0,23,2012,0,0,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,,Louisiana State University-System Office,-91.169552,30.414805
LavaCh20,2004,5,142,ATL,Chad Lavalais,DT,DT,9,25,2005,0,0,1,9,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,2.5,Louisiana State University-System Office,-91.169552,30.414805
LandLa99,2007,1,6,WAS,LaRon Landry,DB,DB,28,22,2014,0,1,7,37,24,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,6,8,Louisiana State University-System Office,-91.169552,30.414805
LandJa00,2014,2,63,MIA,Jarvis Landry,WR,WR,16,21,2016,0,1,3,16,16,42,1,2,9,0,0,23,127,1,254,2601,11,4,NA,,Louisiana State University-System Office,-91.169552,30.414805
LaFlDa00,1997,1,22,DAL,David LaFleur,TE,TE,7,23,2000,0,0,2,7,7,60,NA,NA,NA,NA,NA,NA,NA,NA,85,729,12,NA,NA,,Louisiana State University-System Office,-91.169552,30.414805
LaFeBr00,2010,3,78,CAR,Brandon LaFell,WR,WR,32,23,2016,0,0,3,33,18,97,0,1,0,0,0,11,130,0,311,4272,24,5,NA,,Louisiana State University-System Office,-91.169552,30.414805
KennEd00,1996,1,18,STL,Eddie Kennison,WR,WR,26,23,2008,0,0,9,70,11,179,0,0,0,0,0,39,282,0,548,8345,42,14,NA,,Louisiana State University-System Office,-91.169552,30.414805
JoneDo21,2004,7,224,SEA,Donnie Jones,P,P,14,24,2016,0,0,0,25,0,192,0,1,0,0,0,3,9,0,NA,NA,NA,13,NA,,Louisiana State University-System Office,-91.169552,30.414805
JameTo99,1996,2,44,DEN,Tory James,DB,DB,5,23,2006,0,1,5,36,2,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361,39,1,Louisiana State University-System Office,-91.169552,30.414805
JackCh99,2008,3,68,ATL,Chevis Jackson,DB,DB,4,22,2010,0,0,0,4,4,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,1,1,Louisiana State University-System Office,-91.169552,30.414805
HuntDa01,2015,3,88,MIN,Danielle Hunter,DE,DE,3,20,2016,0,0,0,3,3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,13.5,Louisiana State University-System Office,-91.169552,30.414805
HollTr00,2010,6,197,HOU,Trindon Holliday,WR,WR,4,24,2014,0,0,0,4,0,33,NA,NA,NA,NA,NA,1,7,0,2,17,0,NA,NA,,Louisiana State University-System Office,-91.169552,30.414805
HillMa21,2004,2,63,NWE,Marquise Hill,DE,DE,0,22,2006,0,0,0,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,,Louisiana State University-System Office,-91.169552,30.414805
HillKe01,2015,7,235,HOU,Kenny Hilliard,RB,RB,0,23,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Louisiana State University-System Office,-91.169552,30.414805
HillJe01,2014,2,55,CIN,Jeremy Hill,RB,RB,16,21,2016,0,0,2,16,16,42,NA,NA,NA,NA,NA,580,2541,26,51,356,1,5,NA,,Louisiana State University-System Office,-91.169552,30.414805
HestJa00,2008,3,69,SDG,Jacob Hester,FB,FB,7,23,2012,0,0,1,6,6,65,NA,NA,NA,NA,NA,111,400,3,56,315,3,3,NA,,Louisiana State University-System Office,-91.169552,30.414805
HendDe00,2004,2,50,NOR,Devery Henderson,WR,WR,21,22,2012,0,0,6,36,36,124,NA,NA,NA,NA,NA,18,119,1,245,4377,20,12,NA,,Louisiana State University-System Office,-91.169552,30.414805
GreeSk20,2006,4,125,DAL,Skyler Green,WR,WR,0,22,2008,0,0,0,0,0,11,NA,NA,NA,NA,NA,1,1,0,3,33,0,NA,NA,,Louisiana State University-System Office,-91.169552,30.414805
GreeJa21,2002,4,126,NWE,Jarvis Green,DE,DE,18,23,2009,0,0,2,29,29,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,28,Louisiana State University-System Office,-91.169552,30.414805
GreeHo20,2002,6,190,HOU,Howard Green,DT,DT,5,23,2011,0,0,1,12,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,2,Louisiana State University-System Office,-91.169552,30.414805
FlynMa00,2008,7,209,GNB,Matt Flynn,QB,QB,3,23,2014,0,0,0,8,7,53,219,357,2541,17,11,65,69,1,NA,NA,NA,2,NA,,Louisiana State University-System Office,-91.169552,30.414805
FergEg00,2014,2,51,CHI,Ego Ferguson,DT,DT,2,23,2015,0,0,0,2,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,2,Louisiana State University-System Office,-91.169552,30.414805
FaulKe00,1999,2,46,NWE,Kevin Faulk,RB,RB,30,23,2011,0,0,1,56,56,161,2,4,21,0,0,864,3607,16,431,3701,15,10,NA,,Louisiana State University-System Office,-91.169552,30.414805
FaneAl00,1998,1,26,PIT,Alan Faneca,G,G,49,21,2010,6,9,13,114,99,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,,Louisiana State University-System Office,-91.169552,30.414805
EdwaLa00,2013,5,142,TEN,Lavar Edwards,DE,DE,1,23,2016,0,0,0,1,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,2,Louisiana State University-System Office,-91.169552,30.414805
DoucEa00,2008,3,81,ARI,Early Doucet,WR,WR,11,22,2012,0,0,0,10,10,54,NA,NA,NA,NA,NA,4,14,0,139,1491,7,4,NA,,Louisiana State University-System Office,-91.169552,30.414805
DorsGl99,2008,1,5,KAN,Glenn Dorsey,DT,DT,30,23,2016,0,0,5,36,27,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,NA,7,Louisiana State University-System Office,-91.169552,30.414805
DaviCr00,2007,1,30,SDG,Craig Davis,WR,WR,7,21,2010,0,0,0,7,7,25,NA,NA,NA,NA,NA,4,13,0,51,558,2,2,NA,,Louisiana State University-System Office,-91.169552,30.414805
DaveRo01,2002,4,117,NWE,Rohan Davey,QB,QB,0,24,2004,0,0,0,0,0,7,8,19,88,0,0,6,-5,0,NA,NA,NA,NA,NA,,Louisiana State University-System Office,-91.169552,30.414805
DaniTr20,2005,4,104,MIA,Travis Daniels,DB,DB,13,23,2012,0,0,1,14,11,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,6,,Louisiana State University-System Office,-91.169552,30.414805
CollJa02,2015,2,42,ATL,Jalen Collins,CB,DB,1,22,2016,0,0,0,1,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,,Louisiana State University-System Office,-91.169552,30.414805
ClayMi00,2004,1,15,TAM,Michael Clayton,WR,WR,22,21,2011,0,0,5,22,22,95,0,1,0,0,0,18,100,0,223,2955,10,12,NA,,Louisiana State University-System Office,-91.169552,30.414805
ClaiMo00,2012,1,6,DAL,Morris Claiborne,DB,DB,13,22,2016,0,0,2,12,12,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,4,,Louisiana State University-System Office,-91.169552,30.414805
BrooRo01,2012,4,124,BUF,Ron Brooks,DB,DB,4,23,2016,0,0,0,4,4,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,,Louisiana State University-System Office,-91.169552,30.414805
BrocMi00,2012,1,14,STL,Michael Brockers,DT,DT,30,21,2016,0,0,4,28,28,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,14.5,Louisiana State University-System Office,-91.169552,30.414805
BoweDw00,2007,1,23,KAN,Dwayne Bowe,WR,WR,38,23,2015,0,1,8,49,49,125,NA,NA,NA,NA,NA,2,16,0,537,7208,44,9,NA,,Louisiana State University-System Office,-91.169552,30.414805
BlueAl00,2014,6,181,HOU,Alfred Blue,RB,RB,9,23,2016,0,0,1,9,9,40,NA,NA,NA,NA,NA,398,1451,4,31,226,2,3,NA,,Louisiana State University-System Office,-91.169552,30.414805
BishHa00,1994,3,69,TAM,Harold Bishop,TE,TE,1,24,1998,0,0,0,1,0,34,NA,NA,NA,NA,NA,NA,NA,NA,19,161,0,NA,NA,,Louisiana State University-System Office,-91.169552,30.414805
BeckOd00,2014,1,12,NYG,Odell Beckham,WR,WR,24,21,2016,0,2,3,23,23,37,0,1,0,0,0,8,38,0,246,3574,31,3,NA,,Louisiana State University-System Office,-91.169552,30.414805
BarrLa00,2014,5,156,DEN,Lamin Barrow,LB,LB,2,23,2015,0,0,0,2,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,,Louisiana State University-System Office,-91.169552,30.414805
BarkJo00,2011,3,92,OAK,Joe Barksdale,T,T,25,22,2016,0,0,3,24,1,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,,Louisiana State University-System Office,-91.169552,30.414805
AlexKw00,2015,4,124,TAM,Kwon Alexander,OLB,LB,5,21,2016,0,0,2,5,5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,3,5,Louisiana State University-System Office,-91.169552,30.414805
AddaJo00,2006,1,30,IND,Joseph Addai,RB,RB,51,23,2011,0,1,4,50,50,78,1,1,22,1,0,1095,4453,39,191,1448,9,5,NA,,Louisiana State University-System Office,-91.169552,30.414805
,2010,3,76,NYG,Chad Jones,DB,DB,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Louisiana State University-System Office,-91.169552,30.414805
